Gene stable ID	Transcript length (including UTRs and CDS)
ENSG00000273863	713
ENSG00000273864	2126
ENSG00000273865	1148
ENSG00000273866	254
ENSG00000273870	179
ENSG00000273872	289
ENSG00000273873	11073
ENSG00000273874	68
ENSG00000273875	897
ENSG00000273876	315
ENSG00000273877	1222
ENSG00000273880	913
ENSG00000273881	183
ENSG00000273882	78
ENSG00000273883	2127
ENSG00000273884	1911
ENSG00000273885	70
ENSG00000273886	271
ENSG00000273887	1590
ENSG00000273888	2229
ENSG00000273889	5654
ENSG00000273890	484
ENSG00000273891	1937
ENSG00000273893	700
ENSG00000273894	966
ENSG00000273896	2421
ENSG00000273897	715
ENSG00000273898	67
ENSG00000273899	2854
ENSG00000273900	228
ENSG00000273901	633
ENSG00000273904	125
ENSG00000273905	100
ENSG00000273906	2110
ENSG00000273907	834
ENSG00000273908	294
ENSG00000273909	1218
ENSG00000273911	1063
ENSG00000273912	68
ENSG00000273913	282
ENSG00000273914	1038
ENSG00000273916	1161
ENSG00000273918	284
ENSG00000273919	1857
ENSG00000273920	543
ENSG00000273922	2127
ENSG00000273923	539
ENSG00000273925	526
ENSG00000273927	102
ENSG00000273928	115
ENSG00000273929	107
ENSG00000273931	1322
ENSG00000273932	64
ENSG00000273933	845
ENSG00000273935	295
ENSG00000273936	4255
ENSG00000273937	90
ENSG00000273938	107
ENSG00000273940	284
ENSG00000273942	136
ENSG00000273943	4138
ENSG00000273944	1931
ENSG00000273945	74
ENSG00000273946	329
ENSG00000273947	1566
ENSG00000273948	157
ENSG00000273950	258
ENSG00000273951	655
ENSG00000273953	1061
ENSG00000273954	195
ENSG00000273955	1308
ENSG00000273956	431
ENSG00000273957	762
ENSG00000273958	434
ENSG00000273961	98
ENSG00000273962	314
ENSG00000273963	1040
ENSG00000273964	90
ENSG00000273965	293
ENSG00000273966	90
ENSG00000273968	299
ENSG00000273969	121
ENSG00000273971	342
ENSG00000273972	544
ENSG00000273973	560
ENSG00000273974	94
ENSG00000273975	348
ENSG00000273976	2620
ENSG00000273978	1007
ENSG00000273979	271
ENSG00000273980	408
ENSG00000273981	290
ENSG00000273982	393
ENSG00000273983	2411
ENSG00000273984	16566
ENSG00000273986	294
ENSG00000273987	689
ENSG00000273988	367
ENSG00000273989	602
ENSG00000273990	162
ENSG00000273991	5546
ENSG00000273992	3744
ENSG00000273993	6087
ENSG00000273994	477
ENSG00000273997	294
ENSG00000273998	774
ENSG00000273999	1405
ENSG00000274000	2046
ENSG00000274001	449
ENSG00000274002	812
ENSG00000274004	115
ENSG00000274005	711
ENSG00000274006	213
ENSG00000274008	299
ENSG00000274009	284
ENSG00000274010	1158
ENSG00000274011	251
ENSG00000274012	300
ENSG00000274015	554
ENSG00000274017	279
ENSG00000274018	101
ENSG00000274019	522
ENSG00000274020	2212
ENSG00000274021	2257
ENSG00000274022	524
ENSG00000274023	561
ENSG00000274024	1136
ENSG00000274025	65
ENSG00000274026	1593
ENSG00000274028	506
ENSG00000274029	651
ENSG00000274031	521
ENSG00000274033	129
ENSG00000274034	56
ENSG00000274036	1865
ENSG00000274038	479
ENSG00000274039	216
ENSG00000274040	290
ENSG00000274041	4158
ENSG00000274042	1682
ENSG00000274044	3572
ENSG00000274045	337
ENSG00000274046	101
ENSG00000274047	8229
ENSG00000274049	2040
ENSG00000274050	2268
ENSG00000274051	181
ENSG00000274052	666
ENSG00000274053	1161
ENSG00000274054	55
ENSG00000274055	144
ENSG00000274056	70
ENSG00000274058	2136
ENSG00000274059	84
ENSG00000274060	92
ENSG00000274062	191
ENSG00000274063	414
ENSG00000274064	1282
ENSG00000274066	70
ENSG00000274067	1038
ENSG00000274068	557
ENSG00000274070	1257
ENSG00000274071	76
ENSG00000274072	57
ENSG00000274073	1205
ENSG00000274075	176
ENSG00000274076	291
ENSG00000274078	2421
ENSG00000274079	283
ENSG00000274080	2241
ENSG00000274081	1934
ENSG00000274082	284
ENSG00000274084	1259
ENSG00000274086	127
ENSG00000274089	3711
ENSG00000274090	809
ENSG00000274091	78
ENSG00000274092	715
ENSG00000274093	431
ENSG00000274097	107
ENSG00000274098	284
ENSG00000274099	2181
ENSG00000274100	211
ENSG00000274101	1645
ENSG00000274102	942
ENSG00000274104	540
ENSG00000274105	856
ENSG00000274106	351
ENSG00000274107	1425
ENSG00000274108	1579
ENSG00000274109	1148
ENSG00000274110	2606
ENSG00000274111	66
ENSG00000274112	1567
ENSG00000274113	1365
ENSG00000274114	2493
ENSG00000274115	97
ENSG00000274116	347
ENSG00000274118	103
ENSG00000274120	2127
ENSG00000274121	205
ENSG00000274122	258
ENSG00000274124	312
ENSG00000274126	2551
ENSG00000274127	155
ENSG00000274128	408
ENSG00000274129	2371
ENSG00000274130	284
ENSG00000274131	1205
ENSG00000274133	514
ENSG00000274134	70
ENSG00000274135	272
ENSG00000274137	5014
ENSG00000274138	195
ENSG00000274139	516
ENSG00000274143	1473
ENSG00000274144	2269
ENSG00000274145	1771
ENSG00000274146	1865
ENSG00000274148	2238
ENSG00000274149	268
ENSG00000274150	1446
ENSG00000274154	108
ENSG00000274156	523
ENSG00000274157	229
ENSG00000274159	366
ENSG00000274161	10130
ENSG00000274162	511
ENSG00000274163	701
ENSG00000274164	124
ENSG00000274166	4266
ENSG00000274167	457
ENSG00000274168	280
ENSG00000274169	298
ENSG00000274170	71
ENSG00000274171	281
ENSG00000274172	65
ENSG00000274173	1144
ENSG00000274174	3421
ENSG00000274175	1806
ENSG00000274176	4138
ENSG00000274177	440
ENSG00000274178	1450
ENSG00000274180	4931
ENSG00000274181	1444
ENSG00000274183	587
ENSG00000274184	2021
ENSG00000274185	1754
ENSG00000274186	329
ENSG00000274187	76
ENSG00000274189	1656
ENSG00000274191	544
ENSG00000274192	2183
ENSG00000274193	1637
ENSG00000274194	2598
ENSG00000274195	3647
ENSG00000274196	608
ENSG00000274197	85
ENSG00000274198	286
ENSG00000274199	120
ENSG00000274202	113
ENSG00000274204	668
ENSG00000274205	2240
ENSG00000274206	281
ENSG00000274208	176
ENSG00000274209	2206
ENSG00000274210	165
ENSG00000274211	7857
ENSG00000274212	234
ENSG00000274213	348
ENSG00000274214	528
ENSG00000274215	607
ENSG00000274216	282
ENSG00000274219	908
ENSG00000274220	2557
ENSG00000274221	1494
ENSG00000274225	644
ENSG00000274226	2065
ENSG00000274227	627
ENSG00000274228	136
ENSG00000274229	7857
ENSG00000274230	109
ENSG00000274231	243
ENSG00000274232	1656
ENSG00000274233	1365
ENSG00000274234	259
ENSG00000274235	766
ENSG00000274236	433
ENSG00000274238	514
ENSG00000274240	1549
ENSG00000274242	387
ENSG00000274243	1704
ENSG00000274244	607
ENSG00000274247	1433
ENSG00000274248	465
ENSG00000274251	527
ENSG00000274252	968
ENSG00000274253	1449
ENSG00000274254	1815
ENSG00000274256	247
ENSG00000274258	89
ENSG00000274259	496
ENSG00000274261	318
ENSG00000274262	247
ENSG00000274263	59
ENSG00000274265	838
ENSG00000274266	206
ENSG00000274267	411
ENSG00000274269	572
ENSG00000274270	2648
ENSG00000274271	183
ENSG00000274272	4401
ENSG00000274273	128
ENSG00000274274	530
ENSG00000274275	325
ENSG00000274276	2656
ENSG00000274279	4214
ENSG00000274280	79
ENSG00000274281	2127
ENSG00000274282	842
ENSG00000274283	1769
ENSG00000274284	102
ENSG00000274286	3371
ENSG00000274287	5218
ENSG00000274290	2585
ENSG00000274292	2607
ENSG00000274293	89
ENSG00000274294	621
ENSG00000274295	581
ENSG00000274296	2062
ENSG00000274297	588
ENSG00000274299	1059
ENSG00000274300	70
ENSG00000274303	298
ENSG00000274305	4674
ENSG00000274306	79
ENSG00000274307	2400
ENSG00000274308	814
ENSG00000274309	132
ENSG00000274310	619
ENSG00000274311	5545
ENSG00000274312	551
ENSG00000274314	69
ENSG00000274315	503
ENSG00000274316	995
ENSG00000274317	4959
ENSG00000274319	330
ENSG00000274320	6545
ENSG00000274321	171
ENSG00000274322	1164
ENSG00000274323	103
ENSG00000274324	1295
ENSG00000274326	261
ENSG00000274327	1096
ENSG00000274328	389
ENSG00000274330	2203
ENSG00000274331	1708
ENSG00000274332	5175
ENSG00000274333	7628
ENSG00000274334	2806
ENSG00000274336	3009
ENSG00000274338	3623
ENSG00000274339	183
ENSG00000274340	1549
ENSG00000274341	297
ENSG00000274342	181
ENSG00000274343	2099
ENSG00000274344	72
ENSG00000274345	901
ENSG00000274346	556
ENSG00000274347	303
ENSG00000274348	2952
ENSG00000274349	4160
ENSG00000274350	223
ENSG00000274351	1244
ENSG00000274352	3031
ENSG00000274353	220
ENSG00000274354	713
ENSG00000274355	472
ENSG00000274356	411
ENSG00000274357	275
ENSG00000274359	353
ENSG00000274360	1100
ENSG00000274362	1326
ENSG00000274363	740
ENSG00000274364	364
ENSG00000274365	192
ENSG00000274367	417
ENSG00000274369	1115
ENSG00000274370	611
ENSG00000274372	494
ENSG00000274373	705
ENSG00000274374	1165
ENSG00000274376	4793
ENSG00000274378	416
ENSG00000274379	482
ENSG00000274380	79
ENSG00000274381	285
ENSG00000274382	1333
ENSG00000274383	520
ENSG00000274384	2413
ENSG00000274385	107
ENSG00000274386	3354
ENSG00000274387	604
ENSG00000274390	66
ENSG00000274391	2542
ENSG00000274392	1219
ENSG00000274394	1694
ENSG00000274395	1015
ENSG00000274396	102
ENSG00000274397	1016
ENSG00000274398	1614
ENSG00000274400	476
ENSG00000274401	104
ENSG00000274402	1596
ENSG00000274403	629
ENSG00000274404	3619
ENSG00000274405	806
ENSG00000274406	1344
ENSG00000274408	123
ENSG00000274409	180
ENSG00000274410	1596
ENSG00000274412	1572
ENSG00000274413	1271
ENSG00000274414	2335
ENSG00000274415	535
ENSG00000274417	57
ENSG00000274418	1931
ENSG00000274419	2116
ENSG00000274420	124
ENSG00000274421	1246
ENSG00000274422	3293
ENSG00000274423	573
ENSG00000274424	291
ENSG00000274425	2813
ENSG00000274427	239
ENSG00000274428	160
ENSG00000274429	7415
ENSG00000274430	135
ENSG00000274432	191
ENSG00000274434	1216
ENSG00000274437	3525
ENSG00000274438	1557
ENSG00000274439	1494
ENSG00000274441	396
ENSG00000274442	7445
ENSG00000274443	658
ENSG00000274444	398
ENSG00000274445	241
ENSG00000274446	129
ENSG00000274447	450
ENSG00000274449	3056
ENSG00000274450	117
ENSG00000274451	319
ENSG00000274452	191
ENSG00000274454	1660
ENSG00000274455	745
ENSG00000274458	128
ENSG00000274459	279
ENSG00000274460	1491
ENSG00000274461	853
ENSG00000274465	1769
ENSG00000274466	116
ENSG00000274467	116
ENSG00000274468	298
ENSG00000274469	449
ENSG00000274471	1856
ENSG00000274472	102
ENSG00000274473	366
ENSG00000274474	2208
ENSG00000274475	299
ENSG00000274476	1595
ENSG00000274478	724
ENSG00000274480	1694
ENSG00000274481	400
ENSG00000274484	101
ENSG00000274486	697
ENSG00000274487	1643
ENSG00000274488	1591
ENSG00000274489	608
ENSG00000274491	112
ENSG00000274492	2544
ENSG00000274493	220
ENSG00000274494	72
ENSG00000274495	1924
ENSG00000274497	1114
ENSG00000274498	948
ENSG00000274499	1507
ENSG00000274500	99
ENSG00000274501	306
ENSG00000274502	204
ENSG00000274503	315
ENSG00000274504	1931
ENSG00000274505	283
ENSG00000274506	556
ENSG00000274507	297
ENSG00000274508	557
ENSG00000274510	282
ENSG00000274511	1694
ENSG00000274512	2148
ENSG00000274513	2846
ENSG00000274514	277
ENSG00000274515	423
ENSG00000274516	1718
ENSG00000274517	284
ENSG00000274518	1381
ENSG00000274520	87
ENSG00000274523	2419
ENSG00000274525	246
ENSG00000274528	866
ENSG00000274529	666
ENSG00000274532	202
ENSG00000274533	1315
ENSG00000274535	78
ENSG00000274536	1815
ENSG00000274538	955
ENSG00000274540	1587
ENSG00000274541	303
ENSG00000274542	2071
ENSG00000274544	75
ENSG00000274545	183
ENSG00000274547	196
ENSG00000274549	410
ENSG00000274551	290
ENSG00000274552	59
ENSG00000274553	2791
ENSG00000274554	2685
ENSG00000274556	1314
ENSG00000274559	460
ENSG00000274560	449
ENSG00000274561	446
ENSG00000274562	555
ENSG00000274563	1422
ENSG00000274565	1154
ENSG00000274566	2268
ENSG00000274567	254
ENSG00000274568	290
ENSG00000274569	399
ENSG00000274570	2021
ENSG00000274571	3826
ENSG00000274572	118
ENSG00000274574	164
ENSG00000274575	407
ENSG00000274576	358
ENSG00000274577	3428
ENSG00000274578	471
ENSG00000274579	123
ENSG00000274580	2431
ENSG00000274581	216
ENSG00000274582	137
ENSG00000274583	1862
ENSG00000274584	309
ENSG00000274585	191
ENSG00000274587	2419
ENSG00000274588	7407
ENSG00000274589	305
ENSG00000274591	368
ENSG00000274594	285
ENSG00000274597	107
ENSG00000274598	664
ENSG00000274599	1269
ENSG00000274600	6105
ENSG00000274601	283
ENSG00000274602	2553
ENSG00000274603	109
ENSG00000274605	913
ENSG00000274606	213
ENSG00000274607	122
ENSG00000274609	1581
ENSG00000274610	1294
ENSG00000274611	2063
ENSG00000274612	564
ENSG00000274614	582
ENSG00000274615	1300
ENSG00000274616	4138
ENSG00000274617	88
ENSG00000274618	312
ENSG00000274619	1201
ENSG00000274620	109
ENSG00000274621	67
ENSG00000274623	107
ENSG00000274624	830
ENSG00000274625	143
ENSG00000274626	711
ENSG00000274628	4692
ENSG00000274629	775
ENSG00000274630	156
ENSG00000274631	121
ENSG00000274632	237
ENSG00000274636	4469
ENSG00000274637	339
ENSG00000274638	3573
ENSG00000274639	1691
ENSG00000274640	67
ENSG00000274641	381
ENSG00000274642	853
ENSG00000274646	2384
ENSG00000274647	112
ENSG00000274649	469
ENSG00000274650	939
ENSG00000274651	2269
ENSG00000274652	790
ENSG00000274653	512
ENSG00000274654	749
ENSG00000274655	68
ENSG00000274656	291
ENSG00000274657	1578
ENSG00000274658	1426
ENSG00000274659	567
ENSG00000274660	315
ENSG00000274662	284
ENSG00000274663	87
ENSG00000274664	511
ENSG00000274665	595
ENSG00000274666	439
ENSG00000274667	680
ENSG00000274669	3216
ENSG00000274670	240
ENSG00000274671	4400
ENSG00000274672	2421
ENSG00000274675	1998
ENSG00000274676	1596
ENSG00000274677	612
ENSG00000274678	547
ENSG00000274679	2303
ENSG00000274680	1239
ENSG00000274681	966
ENSG00000274682	501
ENSG00000274684	1719
ENSG00000274685	134
ENSG00000274686	268
ENSG00000274688	217
ENSG00000274691	103
ENSG00000274692	1600
ENSG00000274693	175
ENSG00000274695	744
ENSG00000274696	1494
ENSG00000274697	72
ENSG00000274698	2036
ENSG00000274699	960
ENSG00000274700	78
ENSG00000274701	298
ENSG00000274702	274
ENSG00000274703	2061
ENSG00000274704	268
ENSG00000274705	68
ENSG00000274706	107
ENSG00000274707	1632
ENSG00000274708	107
ENSG00000274709	142
ENSG00000274710	160
ENSG00000274711	264
ENSG00000274712	2005
ENSG00000274713	79
ENSG00000274714	1112
ENSG00000274716	82
ENSG00000274717	1596
ENSG00000274718	2990
ENSG00000274719	420
ENSG00000274721	121
ENSG00000274722	1834
ENSG00000274723	815
ENSG00000274724	1314
ENSG00000274726	5648
ENSG00000274727	555
ENSG00000274729	331
ENSG00000274730	130
ENSG00000274732	152
ENSG00000274733	414
ENSG00000274734	2042
ENSG00000274736	624
ENSG00000274737	516
ENSG00000274739	1601
ENSG00000274740	62
ENSG00000274741	677
ENSG00000274742	282
ENSG00000274744	1641
ENSG00000274746	5643
ENSG00000274747	303
ENSG00000274748	333
ENSG00000274749	721
ENSG00000274750	2679
ENSG00000274751	3867
ENSG00000274752	409
ENSG00000274754	102
ENSG00000274755	100
ENSG00000274756	864
ENSG00000274758	203
ENSG00000274759	127
ENSG00000274760	93
ENSG00000274762	518
ENSG00000274763	1314
ENSG00000274764	1863
ENSG00000274765	435
ENSG00000274766	525
ENSG00000274767	1059
ENSG00000274768	2326
ENSG00000274769	1383
ENSG00000274770	109
ENSG00000274771	107
ENSG00000274772	296
ENSG00000274775	18351
ENSG00000274776	2599
ENSG00000274777	137
ENSG00000274779	4352
ENSG00000274780	5523
ENSG00000274782	1320
ENSG00000274785	1067
ENSG00000274786	1314
ENSG00000274788	1208
ENSG00000274790	101
ENSG00000274791	1116
ENSG00000274792	1343
ENSG00000274796	2421
ENSG00000274797	433
ENSG00000274798	163
ENSG00000274799	282
ENSG00000274800	616
ENSG00000274801	726
ENSG00000274803	11073
ENSG00000274805	72
ENSG00000274806	180
ENSG00000274807	1256
ENSG00000274808	2081
ENSG00000274809	100
ENSG00000274810	7784
ENSG00000274811	3109
ENSG00000274813	190
ENSG00000274814	208
ENSG00000274816	64
ENSG00000274817	177
ENSG00000274818	455
ENSG00000274819	268
ENSG00000274820	403
ENSG00000274821	1485
ENSG00000274822	86
ENSG00000274823	514
ENSG00000274824	54
ENSG00000274825	638
ENSG00000274826	2127
ENSG00000274827	4222
ENSG00000274828	2072
ENSG00000274829	3078
ENSG00000274830	1596
ENSG00000274832	236
ENSG00000274833	352
ENSG00000274834	402
ENSG00000274835	280
ENSG00000274836	161
ENSG00000274837	371
ENSG00000274838	66
ENSG00000274839	916
ENSG00000274840	339
ENSG00000274841	281
ENSG00000274842	2127
ENSG00000274843	2329
ENSG00000274844	349
ENSG00000274845	182
ENSG00000274846	925
ENSG00000274847	1599
ENSG00000274848	273
ENSG00000274849	449
ENSG00000274851	1049
ENSG00000274852	261
ENSG00000274853	1857
ENSG00000274854	466
ENSG00000274855	106
ENSG00000274857	894
ENSG00000274859	328
ENSG00000274860	282
ENSG00000274861	2127
ENSG00000274862	191
ENSG00000274863	998
ENSG00000274864	59
ENSG00000274866	69
ENSG00000274867	579
ENSG00000274868	90
ENSG00000274870	1047
ENSG00000274873	2412
ENSG00000274874	504
ENSG00000274875	720
ENSG00000274878	73
ENSG00000274879	179
ENSG00000274881	1370
ENSG00000274882	869
ENSG00000274883	278
ENSG00000274884	87
ENSG00000274885	480
ENSG00000274886	177
ENSG00000274887	1015
ENSG00000274889	897
ENSG00000274891	3399
ENSG00000274892	525
ENSG00000274893	2254
ENSG00000274894	2269
ENSG00000274895	2627
ENSG00000274897	1680
ENSG00000274898	539
ENSG00000274899	415
ENSG00000274901	289
ENSG00000274902	444
ENSG00000274903	188
ENSG00000274904	520
ENSG00000274905	2412
ENSG00000274906	269
ENSG00000274911	655
ENSG00000274912	1082
ENSG00000274914	1365
ENSG00000274915	118
ENSG00000274917	153
ENSG00000274918	453
ENSG00000274919	384
ENSG00000274920	1865
ENSG00000274921	1574
ENSG00000274922	3047
ENSG00000274923	209
ENSG00000274925	3115
ENSG00000274926	1536
ENSG00000274927	1232
ENSG00000274928	1478
ENSG00000274929	587
ENSG00000274930	605
ENSG00000274932	94
ENSG00000274933	1982
ENSG00000274934	167
ENSG00000274935	2688
ENSG00000274937	834
ENSG00000274939	2081
ENSG00000274940	89
ENSG00000274941	4138
ENSG00000274942	856
ENSG00000274943	437
ENSG00000274944	3231
ENSG00000274945	1656
ENSG00000274947	1344
ENSG00000274948	1860
ENSG00000274949	562
ENSG00000274950	2384
ENSG00000274952	1590
ENSG00000274953	1015
ENSG00000274954	293
ENSG00000274955	1581
ENSG00000274956	7040
ENSG00000274957	1630
ENSG00000274958	6066
ENSG00000274959	798
ENSG00000274962	1221
ENSG00000274963	299
ENSG00000274964	1357
ENSG00000274965	6004
ENSG00000274966	478
ENSG00000274967	112
ENSG00000274968	309
ENSG00000274969	60
ENSG00000274970	986
ENSG00000274971	1294
ENSG00000274972	2100
ENSG00000274973	366
ENSG00000274975	73
ENSG00000274976	426
ENSG00000274977	482
ENSG00000274978	134
ENSG00000274979	5309
ENSG00000274980	104
ENSG00000274984	102
ENSG00000274985	537
ENSG00000274986	75
ENSG00000274987	582
ENSG00000274988	73
ENSG00000274993	2112
ENSG00000274994	82
ENSG00000274995	707
ENSG00000274996	571
ENSG00000274997	387
ENSG00000274998	133
ENSG00000274999	69
ENSG00000275001	182
ENSG00000275002	546
ENSG00000275003	1050
ENSG00000275004	5721
